frame_id,track_id,center_x,center_y,smooth_x,smooth_y,vx,vy,angle,angle_diff,angle_ok,net_angle_ok,lateral_ok
18,9,1017.6747,343.63223,1018.5591,343.9853,-1.8393555,-0.51220703,0,0,False,False,False
18,10,885.5879,345.5945,887.6587,342.43616,-1.8944092,2.405548,128.2210208951831,0,False,False,False
18,11,1294.1978,505.12735,1294.4192,505.22986,-0.5081787,-0.22039795,0,0,False,False,False
18,8,1465.2823,418.34998,1471.674,418.43396,-6.1105957,-0.32281494,-176.9759485399119,-0.7671632169617624,False,False,False
18,16,894.79285,311.11865,894.7906,310.44836,-0.52948,0.81655884,0,0,False,False,False
18,7,837.1508,338.62308,838.0686,337.4092,-1.5123291,1.2915039,0,0,False,False,False
18,12,447.38104,367.33047,446.80804,368.08282,-1.2782288,2.6875,115.43669520607128,-2.7548381604371173,False,False,False
19,3,522.3815,561.5757,532.69855,553.38806,-15.112549,12.828247,139.6738259130218,1.1032848646738387,False,False,False
19,4,1045.5874,393.34744,1046.4003,395.4164,-1.6434326,-1.4765625,-138.06149598776832,9.036427218759115,False,False,False
19,5,1087.1033,317.53494,1087.0498,318.1055,0.18225098,-0.938385,0,0,False,False,False
19,6,767.62305,431.75882,769.0852,429.32208,-3.123291,4.192688,126.68381223351204,-0.19262722955326694,False,False,False
19,9,1017.4522,342.91046,1018.17163,343.60907,-1.5859375,-0.5975647,0,0,False,False,False
19,10,885.2092,346.5709,886.8014,343.8833,-2.296753,3.609558,122.46849657645483,-5.752524318728277,False,False,False
19,11,1294.0554,505.24246,1294.2919,505.23425,-0.4378662,-0.12338257,0,0,False,False,False
19,8,1462.3181,417.71222,1468.3994,418.18134,-9.407349,-0.18579102,-178.86858053312548,-1.8926319932135698,False,False,False
19,16,895.11694,311.161,894.9048,310.69778,-0.0904541,0.8669739,0,0,False,False,False
19,7,836.37994,339.40204,837.47754,338.1067,-1.6500244,1.7524109,133.2763689545824,9.605457685304131,False,False,False
20,3,517.47266,565.459,527.36945,557.6129,-15.65564,13.0321045,140.22524629954646,0.5514203865246543,False,False,False
20,4,1044.9272,391.56155,1045.8846,394.0672,-1.552124,-2.4533691,-122.31949185883141,15.742004128936912,False,False,False
20,5,1087.1885,317.3446,1087.0983,317.83917,0.1496582,-0.8394165,0,0,False,False,False
20,6,765.6977,433.17078,767.89954,430.66913,-3.1408691,4.178955,126.92823000911773,0.24441777560568312,False,False,False
20,9,1016.40967,342.6165,1017.55493,343.26166,-1.4804688,-0.9137573,0,0,False,False,False
20,11,1293.9812,505.36096,1294.1831,505.27856,-0.35534668,-0.0064697266,0,0,False,False,False
20,8,1459.8354,417.57703,1465.402,417.96985,-9.713623,-0.5093384,-176.99841785121814,1.8701626819073454,False,False,False
20,16,894.2757,312.08658,894.6846,311.18384,-0.10479736,1.0963745,0,0,False,False,False
20,7,835.8801,340.1595,836.9184,338.82513,-1.6444702,2.069519,128.4711694614036,-4.8051994931788045,False,False,False
21,3,512.028,570.4066,521.99994,562.0907,-16.254028,13.111328,141.10858226570946,0.8833359661630027,False,False,False
21,4,1044.2446,390.6241,1045.3107,392.86212,-1.5273438,-3.668396,-112.60449772474716,9.71499413408425,True,False,False
21,5,1087.3665,317.29675,1087.1921,317.64932,0.17114258,-0.76342773,0,0,False,False,False
21,6,765.07776,434.484,766.91187,432.00433,-2.9606323,3.9943542,126.54599942216474,-0.3822305869529856,False,False,False
21,9,1016.0951,342.34515,1017.04395,342.94086,-1.5151367,-1.0444336,0,0,False,False,False
21,11,1293.9854,505.36072,1294.1139,505.3073,-0.30529785,0.07745361,0,0,False,False,False
21,8,1455.6652,419.6607,1461.994,418.56165,-9.679932,0.12768555,179.24426959323083,-3.7573125555510387,False,False,False
21,16,893.6997,313.41248,894.33984,311.96387,-0.45074463,1.5155029,0,0,False,False,False
21,7,835.543,340.28992,836.437,339.3378,-1.6315918,1.9285889,130.2313182875938,1.7601488261902034,False,False,False
21,10,884.4498,348.8676,885.97833,345.6278,-2.7954712,4.892273,119.74388054974108,-2.724616026713747,False,False,False
22,3,507.10046,574.84216,516.7851,566.5537,-15.913452,13.165649,140.39808290039733,-0.7104993653121312,False,False,False
22,4,1043.8396,389.61493,1044.7958,391.7256,-1.6044922,-3.6908264,-113.49575926975555,-0.8912615450083905,True,True,False
22,5,1087.6353,317.17877,1087.3472,317.48462,0.29736328,-0.6208801,0,0,False,False,False
22,6,764.6545,436.3126,766.12177,433.5122,-2.96344,4.1901245,125.26962635249694,-1.2763730696677982,False,False,False
22,9,1015.6312,341.95847,1016.54944,342.59702,-1.6221924,-1.0120544,0,0,False,False,False
22,11,1294.0338,505.19714,1294.0858,505.26874,-0.20605469,0.034484863,0,0,False,False,False
22,8,1452.6575,420.00842,1458.7262,419.068,-9.673218,0.8866577,174.76284061457122,-4.481428978659608,False,False,False
22,16,893.3612,314.0639,893.9973,312.69885,-0.9074707,2.001068,114.39396692393035,0,False,False,False
22,7,835.2136,341.242,836.0088,340.00427,-1.46875,1.897583,127.74026293152522,-2.4910553560685855,False,False,False
22,10,884.2008,351.31882,885.3562,347.61966,-2.3024902,5.183502,113.95059453883403,-5.793286010907053,True,False,False
23,3,502.213,580.13074,511.68488,571.30566,-15.68457,13.692749,138.87879362631435,-1.519289274082979,False,False,False
23,4,1043.1659,390.32745,1044.2253,391.23624,-1.6593018,-2.8309631,-120.37568621245254,-6.879926942696983,False,False,False
23,5,1087.5051,317.07562,1087.4025,317.34146,0.30419922,-0.49771118,0,0,False,False,False
23,6,763.49963,437.87982,765.204,435.04086,-2.6955566,4.3717346,121.65746209836617,-3.612164254130775,False,False,False
23,9,1014.80884,342.50864,1015.9402,342.56607,-1.6147461,-0.69558716,0,0,False,False,False
23,11,1294.0333,505.17517,1294.0674,505.236,-0.115722656,-0.04257202,0,0,False,False,False
23,8,1448.2959,419.1457,1455.0756,419.09518,-10.326416,1.1253357,173.7806544614593,-0.9821861531119112,False,False,False
23,16,893.58765,313.95953,893.8539,313.14008,-0.8306885,1.9562378,113.0078119825051,-1.3861549414252465,False,False,False
23,7,834.4573,342.36737,835.4657,340.83133,-1.4526978,2.006195,125.90852041064534,-1.8317425208798852,False,False,False
23,10,884.38184,350.74866,885.01514,348.7148,-1.7862549,4.8315125,110.28981993935722,-3.6607745994768095,True,True,False
24,3,495.04742,586.20984,505.86176,576.5221,-16.138184,14.4313965,138.19566940918713,-0.6831242171272152,False,False,False
